湖北,北京,福建,广东,广西,海南,河北,河南,黑龙江,湖南,吉林,江苏,江西,辽宁,内蒙古,安徽,宁夏,山东,山西,上海,天津,西藏,云南,浙江,重庆 
8.305996449,8.320948978,8.085765538,8.522339301,7.918921785,8.533424304,7.445206355,8.306306247,8.608297083,7.569247989,7.84623833,8.182620345,8.117396204,8.004267145,8.478857323,7.300348424,8.151285278,7.749579232,7.271182376,8.746283146,8.260741241,8.343524094,8.003194759,8.21907749,7.462669924
8.392516348,8.441196875,8.20052885,8.764292864,7.783496767,8.419067625,7.616364988,8.33687182,8.400996829,7.785553313,8.254209845,8.189195799,8.327450589,8.247104953,8.157692688,7.808753199,8.336190764,7.919921875,7.280955427,8.812175722,8.392945326,8.35645419,8.05410294,8.645646751,7.732711768
8.815134015,9.001173751,8.428988788,8.909145708,8.093637445,8.805078451,8.160523193,8.485504592,8.731150201,8.413156886,8.751955717,8.476308891,8.542497881,8.534139663,8.466250362,8.061141381,8.778890567,8.031737479,7.998419398,9.145931248,8.775981138,8.573786168,8.405837799,8.762549407,8.064922948
8.897222641,8.88338091,8.622848736,9.065524615,8.151318961,8.938396724,8.440375397,8.734261884,8.884914536,8.110016024,8.802926341,8.55418669,8.769500721,8.857233673,8.934811647,8.124002444,9.199144599,8.297951139,8.285933459,9.152246702,9.096408887,8.673341874,8.43711544,8.687295957,8.110076916
8.643294597,8.856967745,8.535571403,9.078198196,8.041992098,8.727827423,8.513980837,8.718112832,8.895052959,7.854177392,8.839914245,8.55617456,8.11579849,8.869955984,8.680935128,7.932974272,8.942225605,8.4282072,8.15141572,9.081181018,9.055255771,8.586544332,8.31292833,8.889496464,8.023624222
7.955638284,8.078401565,7.641860006,8.238267513,7.650010087,8.46537674,7.430323191,7.980762107,8.01712945,7.525183569,8.014313111,8.069762339,7.940819364,7.917388425,7.88293105,6.917829365,8.089303522,7.653366141,7.232526674,8.277761104,8.007333767,8.240912542,8.102950044,7.828982045,7.245478162
8.015705657,8.178155025,8.004745061,8.356811743,7.62171227,8.289154114,7.565798254,7.972122509,8.428886385,7.307015577,8.086615382,7.696673707,7.867601811,7.942912592,8.344791708,7.104811496,7.637877062,7.632659773,7.449352561,8.341280965,8.003408193,8.015248845,8.622240901,7.915640407,7.339978616
8.430592682,8.729391983,8.319474944,8.742449096,7.411767758,8.409739885,7.886341741,8.304376994,8.85464021,7.847166052,8.711135127,8.127811302,8.289844684,8.542958735,8.709599476,7.612040204,8.669370497,8.068626936,7.939820682,8.967275393,8.752186259,8.474546617,8.092244757,8.305519621,7.707990411
8.5271947,8.823962911,8.299049781,8.786744755,7.606397375,8.633168624,8.146876611,8.439427636,8.621287153,7.500463377,8.610618534,8.331477145,8.210891977,8.675141086,8.597906028,7.473570299,8.747378558,8.236167153,7.726016582,8.96533015,8.877809268,8.628488561,8.113678977,8.288869381,8.089515421
7.67598878,8.186478437,7.75750564,8.425169292,7.530968705,8.357156023,7.403030621,7.516734007,8.102486511,7.07960557,8.106936781,7.201316842,7.610374882,7.913485701,7.869403624,6.49467194,7.850084059,7.509651573,6.972606251,8.042588618,8.066210422,8.003906208,7.648893505,7.459027828,6.901431495
7.828956295,8.031252327,8.056628883,8.474779945,7.784431645,8.300547939,7.302861793,7.734748128,8.303029336,7.098155416,7.838773449,6.980796207,7.537090736,7.761738141,7.80987893,6.701304951,7.86823513,7.413010493,7.19518732,8.238717273,7.8511676,8.230880181,7.599165961,7.608190973,7.055616514
7.921629469,8.240712423,8.27994963,8.496448948,8.054910816,8.340060061,7.277876151,7.748129704,8.189014072,7.219422475,8.157225615,7.820748763,7.572954701,7.869378575,8.248123757,7.430026911,6.957283266,7.421856938,7.136824098,8.394028003,7.980476169,7.942895145,7.78292759,7.797035929,7.099153573
7.700481621,8.270013549,8.060313489,8.570122698,7.597378147,8.473972569,7.353648064,7.501988955,8.092429294,6.855559818,8.044117057,7.455408065,7.603376122,7.897569501,8.087844247,6.809763382,8.107996128,7.286377994,7.61718583,8.371497345,8.120736026,8.214634001,7.666300905,7.553196076,6.870533566
8.068903131,8.341489687,8.484265792,8.611257072,8.147014915,8.466636556,7.611145927,8.128611361,8.548153574,7.544774233,8.324923367,7.625856285,7.873292599,8.1465003,8.101730701,7.08289424,7.958926493,7.586336041,7.210290777,8.512946222,8.295935361,8.139586411,8.045219794,8.014079398,7.311941792
8.572275737,8.946269747,8.708869633,9.16282938,8.183390805,9.022871902,8.072897941,8.386581982,9.200770418,7.783671277,8.888658522,8.226500054,8.197145206,8.802804908,8.684766357,7.535987397,8.538850307,8.08378123,7.867392815,9.134498354,8.949729161,8.598392922,8.536182961,8.172071254,7.872066037
8.636058576,8.932942702,8.848670424,9.208809156,8.47945679,8.971036788,8.136457159,8.435577707,9.000477662,7.635562818,8.93470655,8.411575432,8.277802234,8.703033404,8.794768904,7.369425672,8.665794215,8.221291541,7.961967752,9.124455844,9.007456674,8.520736656,8.327674064,8.444973543,7.937718044
7.991920756,8.180905039,8.103108096,8.603064764,8.052564644,8.558930056,7.454843694,7.657838269,8.369552086,7.179720338,8.13359128,7.490565815,7.96501534,8.031283067,8.334065109,6.709799644,8.004476893,7.451032236,7.450551842,8.208374917,8.101457666,8.145187037,7.936246672,7.698124706,7.169144716
7.887756035,8.287599395,8.017407397,8.495697564,8.049749499,8.337767754,7.35939523,7.83966556,8.446313713,6.741115054,8.091181031,7.311157944,7.684892538,7.979710952,8.522780553,5.888389001,8.322442715,7.463714927,6.960110509,8.280257383,8.069303954,8.080237416,7.795911822,7.837682907,6.943207361
7.93379523,8.233575927,7.985377588,8.498527135,7.91402216,8.30742242,7.266462213,7.789999435,8.507551742,7.503747621,8.008009552,7.71104154,7.677565517,8.036691879,8.491568567,6.100069793,8.519211154,7.493721783,7.143617603,8.204942885,8.075661808,8.040527419,7.916070836,7.727418493,7.085759839
8.165938253,8.139012583,8.15284764,8.50756138,7.834786216,8.471039039,7.194424689,7.959263525,8.627588937,7.331299055,8.100138837,7.624187932,7.545331779,7.935977557,8.284281525,7.604841121,7.808431402,7.460456898,7.395896986,8.33637035,8.105048683,8.244531086,7.770012183,7.821323858,7.912212404
8.021666425,8.093566691,7.977551683,8.532222967,8.240766092,8.406228178,7.160713364,7.943537364,8.727239377,7.312722682,8.024458928,7.532173722,7.482961347,8.054317841,8.097146132,7.085231784,8.778310525,7.561090493,7.437574379,8.494854689,7.936308381,8.252022493,8.454951305,7.808620446,7.359552506
8.641505694,8.793950111,8.68300672,9.085239857,8.266099218,9.252297771,7.816007952,8.387464499,9.260305503,8.091096124,8.693708256,8.255766607,8.479406907,8.392446382,9.018076413,7.681872339,9.244693488,7.908679216,7.700747795,9.103298122,8.793505187,8.533386371,8.555916634,8.124112249,8.357748123
8.770868199,8.806850243,8.880400925,9.156384725,8.18733271,8.719595167,8.066670506,8.461018012,8.978506217,8.033468507,8.350410006,8.307722407,8.399163149,8.644407171,8.961057377,7.887120961,9.61531536,8.148173826,8.022076861,9.302138773,8.911601029,8.565911924,8.34527365,8.602079534,8.614360282
7.755250169,7.995613536,8.374529274,8.478478937,7.816125876,8.539813223,7.653991119,7.825898237,8.371203861,7.136951925,7.988016207,7.334464147,7.688728591,8.022908374,8.177082514,7.090854311,8.037543185,7.486270034,7.257758013,8.261235686,7.935382453,7.873445513,7.981957296,7.898213437,7.585124473
7.675919324,7.819561946,8.261043804,8.49386509,7.682449149,8.53752513,6.739253887,7.498632262,8.302412771,7.2667926,8.024258401,7.317474289,7.52829708,8.021863847,8.096988056,6.97908708,7.989447449,7.190414589,7.298233645,8.185552915,6.997008189,7.861967804,7.739037934,7.600263726,8.072996403
7.885521198,8.095571145,8.193641645,8.552663857,7.71342171,8.555303142,7.425502468,7.984127329,8.081846504,7.171237883,7.609203698,7.175895473,7.590932932,7.726586722,8.007732469,6.831105618,8.267842548,7.415684596,7.150477343,8.286310251,7.91599644,7.857238978,7.739848874,7.793551221,7.434218854
8.005645936,8.264347316,8.098189115,8.629352414,7.896429204,8.421623755,7.606122167,8.044262723,8.255052126,7.54721361,7.806370719,7.534413051,7.788702731,8.076957774,8.202043583,6.969986453,8.254147361,7.577626223,7.366986811,8.418479542,8.138656731,8.200013648,7.660860747,8.021264343,7.347322896
8.035781151,8.254129599,7.77616527,8.66316958,7.519008906,8.410871129,7.742632544,8.010411803,8.443116419,7.740227636,7.584798484,7.590205558,8.080276864,7.982092251,8.045157098,7.692520985,8.199006091,7.690137503,7.697877919,8.488133937,8.169263569,8.266003755,7.78809436,8.055209618,8.199244333
8.082114675,8.513252874,8.403344749,8.949335022,7.854150545,8.678606064,7.856043549,8.231478811,8.779824087,7.777228442,8.264784307,7.881422513,8.329839039,8.40573851,8.680544126,7.819743016,8.454217892,8.049857482,7.763419827,8.909170498,8.312158543,8.501368641,8.002929717,8.572275161,8.834948497
9.007955995,9.050667088,8.89236262,9.425709828,8.664893658,9.307861404,8.402858425,8.921917692,9.347632545,8.433389984,8.916586235,8.767351846,9.032748089,8.887345646,9.106972938,8.207033718,8.989475473,8.489200231,8.537387899,9.384185463,9.144764222,8.852664928,8.532949418,9.204621949,8.287918277
8.80974043,9.16168138,9.013473737,9.499201107,8.693622905,9.383717905,8.49237585,8.960413837,9.177718308,8.219593842,8.947443656,8.798841294,8.970712094,9.070178517,9.175923446,8.084208759,9.038464073,8.685131816,8.326153744,9.529457158,9.233428594,8.674784374,8.625788093,9.272080377,8.377327494
9.101602581,9.140635702,9.128221781,9.591281941,8.780892026,9.382386994,8.701342052,9.041687189,9.330868771,9.086079457,9.169598062,8.585975041,9.158409516,9.271187714,9.197647723,8.145805502,9.206148264,8.584032018,8.47319652,9.413338507,9.208998563,8.706177917,8.615560981,9.321294053,8.127988297
7.944001702,8.459035228,8.534211672,8.887344664,7.948373126,8.631275192,7.658969391,8.109777111,8.508535436,7.561147641,8.075170577,7.874047742,8.021976227,8.376113587,8.244797091,7.406953567,8.286500383,7.85909196,7.847013559,8.458103946,8.295060493,8.142699722,7.843186474,8.405559044,7.364621863
7.786153248,8.255906346,8.185505646,8.648349896,8.022855893,8.778810993,7.554274484,8.153494488,8.602217364,7.982277509,8.173937801,7.544482728,7.613024656,8.340984019,7.900142481,6.984451735,7.800675025,7.761935949,7.607594305,8.404563442,8.304741145,7.910407177,7.847706501,7.779555954,6.990101625
8.043958651,8.449154535,8.340613152,8.647100173,7.902647738,8.477698528,7.495430827,8.074062943,8.64192031,7.620088713,8.140131864,7.77992948,7.828837096,8.35344399,8.639986322,7.519607666,8.155601418,7.7664545,7.449885753,8.552803514,8.196981499,8.212161481,7.753924082,8.114154363,7.41852181
8.51783391,8.931580474,8.63843655,8.954220689,8.340605184,8.935963554,8.005857438,8.434435392,8.746397784,7.972227116,8.44694539,8.244379239,8.394404844,8.616116136,8.72669459,7.667345416,8.734812177,8.212572203,7.778490609,9.138517002,8.685343378,8.575037481,8.346308523,8.419735144,8.027544134
8.612765326,8.894437048,8.681836175,8.98979572,8.269496155,8.777825292,7.981576483,8.494443297,9.039498304,8.395554285,8.633082524,8.327550671,8.447854403,8.752821747,9.027528545,7.986504939,8.83844301,8.158930957,7.96789153,9.228358692,8.928807355,8.683110091,8.195049416,8.571524368,8.104651676
7.741050642,8.165172783,8.193128725,8.546992542,7.535463547,8.464140536,7.369724338,8.101187627,8.870013625,7.503927362,8.200596423,7.266331642,7.640351098,8.084484246,8.749656697,6.904636134,7.646194449,7.528591778,7.453754978,8.487742362,8.098864704,7.962067309,7.594539225,7.937589838,7.258757481
8.041321961,8.164466669,8.148440902,8.458857466,8.010745479,8.718342729,7.172578978,7.845888998,8.394504392,7.41199778,7.9485746,7.493209364,7.813392219,7.97251335,8.419478042,7.010763029,7.961038906,7.547893975,7.132212253,8.359214554,7.985212026,8.048592577,7.67105232,7.834642581,7.311758713
7.817212725,8.279053422,8.15197532,8.521388163,7.828612588,8.555221228,7.147156987,7.80335861,8.340398273,7.022024662,7.874851286,7.426659219,7.613683763,8.029020354,8.193576087,7.322038536,8.149601736,7.441790675,7.219550528,8.42011333,8.015195156,8.19540127,8.058860019,7.881353945,7.292033894
7.858108149,8.343648688,7.886364195,8.532112874,8.746684561,8.574953325,7.257291263,7.891129193,8.30571993,7.491649927,7.917417039,7.462497722,7.971394629,8.034611937,8.074396085,7.116626028,8.026170195,7.531072549,7.20452097,8.511054749,8.221551909,8.094205964,7.742606217,7.808595472,7.330667301
8.046587497,8.195510145,8.426060599,8.78124098,7.974962905,8.954743114,7.309889847,7.851518461,8.651273337,7.363712837,8.165274206,7.478378584,8.344247434,8.116072028,8.264205578,7.666128244,8.089226818,7.615633292,7.271935322,8.681528579,8.026521829,8.284749023,7.85499946,8.111083897,7.383735332
8.295181502,8.867672456,8.741330181,9.118201406,8.117070815,8.866486745,7.957244659,8.353721917,9.005990179,7.419712404,8.621688333,8.237192735,7.946263399,8.452361391,8.505180249,7.719150665,8.838189143,8.06130113,8.049987929,9.161836621,8.900569136,8.74248683,8.369171352,8.431167067,7.916343392
8.649466595,8.917068576,8.851120111,9.161283619,7.951087444,9.073440531,7.998455065,8.481109187,8.885852663,7.812851425,8.798615839,8.1415118,8.637591772,8.629345119,8.564045288,7.702662383,8.745722215,8.136525373,7.857851447,8.995505731,9.058584046,8.853648464,8.2401361,8.585470637,7.83909941
7.518613397,7.984599446,8.24464279,8.73922724,7.375882162,8.782797606,6.937505002,7.628490875,8.180142341,7.016349363,7.711560759,6.984697832,7.381729364,7.839744992,8.377572755,6.766274002,8.023224685,7.279457249,6.940499018,8.139246526,7.894051703,8.070146872,7.741319703,7.542497314,7.069417933
7.746913125,8.169488794,8.198181373,8.610177153,7.609645379,8.670991645,7.257001297,7.690736689,8.254479837,7.081838524,7.91879814,6.865086359,7.59638018,7.866724975,7.830917448,6.585568024,8.417888377,7.357451621,6.749540798,8.764552405,7.83773193,8.170503585,7.915121971,7.827425332,7.011095118
7.799807517,8.14571045,8.193600011,8.75365311,7.607117494,8.465735832,7.257229328,7.680101235,8.289492472,7.077842832,7.826179289,7.336497444,7.640299325,7.883504911,8.248821828,6.929253301,8.273634325,7.396603889,7.247673951,8.78783406,7.937338981,8.080082605,7.812330439,7.88641799,7.710129069
7.838668249,8.081987723,8.224055762,8.758490511,7.748675704,8.70010413,7.131769784,7.683694009,8.436391446,8.033424107,7.940772489,7.296611678,7.748501726,8.002403172,7.97724561,6.727995145,8.237920109,7.357852271,7.369033452,8.365926307,7.990612438,7.958402063,7.806476198,7.855877002,7.156549626
7.737449099,8.160074364,8.150549499,8.827070554,7.758466981,8.603051633,7.193548945,7.740443363,8.740830125,7.413867886,8.189690231,7.439385642,7.971990041,8.207459765,8.068053587,7.612442756,7.880489354,7.608601528,7.109470883,8.517625184,8.173780292,8.324972802,7.805951113,8.048570257,7.382056479
8.422241714,8.633253301,8.435657812,9.194917545,8.208446374,9.075186836,7.999575337,8.330372328,9.08372339,7.775561627,8.564922241,7.809145107,8.256646275,8.589060428,8.651082423,7.85561735,8.754699766,8.002638256,7.644064571,8.718520675,8.661664895,8.769373911,8.351520253,8.090012908,7.792883562
8.456283639,8.853913264,8.789245968,9.369388574,7.879054932,8.796164657,8.016742205,8.275792777,9.041932985,7.416839481,8.613449287,8.126578875,8.758586531,8.724651658,8.678030182,7.93962491,8.413756749,8.085879978,7.946149857,9.026265818,8.896892528,8.614036287,8.388161995,8.450122678,8.003134812
7.769451072,8.042071448,7.977757973,8.693057229,7.575546202,8.454424853,7.093312913,7.612444111,8.36124418,7.712316313,7.984007146,7.268865486,8.205162316,8.045030089,7.992656499,7.330016047,7.937255641,7.420271091,7.014634641,8.315291405,7.950209829,8.097426299,7.653694684,7.747825938,6.787042975
7.565245616,8.244228807,8.008040358,8.645809134,7.46609172,8.28673046,7.242678042,7.589351917,8.323339922,7.078398033,7.935802032,7.610418609,7.34559507,8.072183574,7.802097174,6.54361204,7.823645931,7.553623629,7.423090718,8.274797858,8.167316515,7.994041918,7.845112658,7.813784778,6.762787309
7.549884398,8.173903089,8.09506787,8.625680621,7.670968302,8.314262811,7.430651835,7.716537412,8.35715445,6.932048104,8.000411268,7.229022763,7.237122973,8.002306057,7.417805602,7.493985177,7.483431875,7.444933027,7.052473861,8.269904722,8.194666836,8.04962659,7.879525786,7.785958884,6.947690023
7.671325244,8.21746535,8.030777778,8.56740247,7.815005276,8.631634137,7.329218602,7.747054209,8.562878381,8.375994445,8.067396648,7.508725066,7.339683229,7.996583496,7.764990563,6.77450956,7.957900685,7.390606571,7.161492695,8.202796588,8.130864312,8.053330667,7.871059018,7.55416649,6.855644608
7.776733434,8.249423544,8.123370265,8.698382215,7.99070751,8.388756825,7.414888298,7.911518383,8.600715424,7.417449365,8.171403152,7.531560698,7.311545652,8.052126129,8.005367067,7.048293318,8.265778758,7.654113411,7.720639141,8.477855019,8.16082931,8.171246211,7.814291947,7.831422222,6.987019662
8.45785957,8.820638371,8.444323359,9.02951405,7.850578462,8.908041919,7.874264985,8.492269035,8.959719632,7.679182199,8.526352172,8.227340384,7.891592504,8.601130175,8.684031837,7.506994629,8.789309747,8.043685129,7.379721267,9.123324215,8.955888026,8.449783887,8.264916561,8.393731002,7.763909906
8.43965161,8.78887992,8.479280131,9.092017951,7.812260433,8.802358586,8.056470082,8.458823023,8.861786811,7.717649314,8.71271351,8.462004661,8.165529954,8.756841642,8.699996674,7.874766284,8.493337562,8.19198202,7.588251342,9.067066081,9.003477321,8.43515036,8.200010739,8.577057323,7.69548006
7.610622717,8.088019646,7.944394542,8.47576724,7.589335834,8.674903686,7.305991065,7.510485953,8.109074677,7.428187373,7.736077238,7.64480532,7.53092573,7.824826361,8.136137729,7.065308327,8.141189793,7.429406319,6.760414691,8.305448544,8.109866852,7.833402106,7.412322564,7.574485331,6.932325933
7.157319731,8.06812715,7.862940838,8.510624765,7.636054124,8.102962619,7.188819637,7.568859229,8.2825081,6.908813153,7.858468908,7.624070876,7.289794805,7.906306675,7.7556677,6.826545224,7.884149713,7.387087564,7.39428821,8.292786354,8.096599217,7.986674934,8.04458644,7.560502952,6.962306594
7.805968045,8.093840346,8.071017361,8.546163261,7.356327312,8.115999673,7.43522084,7.622191726,8.166518188,7.558825696,7.793098567,7.347063907,7.403195567,7.775408285,7.608291344,6.867128578,7.82508547,7.400673967,7.500640038,8.201762086,8.055519571,8.222587204,7.882237187,7.428945173,7.13246456
7.884936459,8.125740372,7.940739634,8.536561273,7.55382858,8.319319853,7.382245184,7.730072753,8.41711822,7.122346039,7.829043702,7.79687042,7.523099464,8.015927363,7.839525582,7.289205149,8.187873977,7.599236881,7.144068866,8.374303229,8.098247629,8.024002815,7.980054406,7.735641095,7.803344107
7.984746362,8.275303947,8.159359653,8.809482478,7.650897267,8.399947724,7.509526396,8.211907978,8.64374625,7.367479058,8.109252179,7.572123541,7.48273228,8.067084269,8.247514809,7.56804148,8.00927445,7.590280854,7.539976453,8.512564071,8.189020736,7.946816588,8.135766036,8.081245519,7.452829485
8.408363867,8.830149385,8.414835238,8.960613999,7.962031193,8.773710243,8.011665336,8.625875783,8.936844421,7.719771701,8.35365058,8.130111138,8.322979771,8.357685689,8.57845394,7.61470384,8.651898894,7.981715654,7.728305739,9.05475371,8.919298662,8.276862153,8.117352534,8.369443337,7.813791877
8.441293908,8.746851057,8.686436954,9.114809958,7.829785906,8.694760833,7.967885698,8.737357086,8.863593411,7.457299794,8.353484142,8.198890171,8.251562197,8.482358631,8.471292306,7.846247719,8.516566328,8.158504359,7.582738489,9.020631158,8.85999961,8.275042009,8.205652675,8.646952831,7.612301823
7.656836149,7.887560851,7.84004623,8.302385255,7.41712985,8.490166564,6.95145273,7.777511653,8.00052833,7.271631478,7.421892081,7.110004595,7.274784433,7.721557779,7.784915294,6.782834329,7.469388079,7.272746264,7.415957465,8.213172329,7.913501766,7.856827769,7.683293955,7.541789259,7.218531126
7.755620469,8.066012468,8.041219428,8.359146121,7.306124504,8.241845789,7.316417246,7.705619518,8.370534735,7.24006493,7.694393282,7.214959902,7.551547394,7.782846672,7.984592196,6.755644184,7.950361431,7.511652379,7.336983416,8.312685231,7.915419361,7.882621476,7.708939832,7.732495256,7.237719371
7.737989898,8.021995048,8.201056819,8.383111829,7.515701302,8.668689766,7.61795145,7.796872234,8.325184764,6.898893529,8.095513332,7.264648589,7.615444486,7.963647554,8.217604887,6.702410715,7.860545075,7.322423598,7.219336967,8.28573218,8.078494412,8.01743114,7.836483922,7.706524305,6.967571731
7.89251533,8.277989023,8.136932068,8.435309815,7.609207345,8.329733056,7.867815136,7.757427224,8.355036255,7.252511809,8.031073873,7.379590327,7.665559724,7.837884363,8.043743712,6.916431814,8.240877389,7.519980335,7.166045321,8.367376396,8.114751403,7.758360165,7.625043433,7.710954951,7.259366992
7.95888957,8.178646645,8.200223174,8.583828821,7.817103991,8.350741069,7.449748254,8.017906006,8.560453331,7.453829275,8.184406975,7.545470889,7.999425751,7.950872155,8.018676954,6.76037848,8.299982009,7.452809404,7.639401759,8.526511334,8.347545382,7.927234169,8.12989288,7.953141306,8.93742925
8.465281699,8.878559924,8.579011885,8.96670713,8.090688066,9.063692216,7.972461837,8.61062398,9.007275196,7.522828317,8.534419748,8.29337532,8.426144585,8.43904709,8.427229205,7.680522001,8.516326149,7.980016813,7.731418895,9.113886812,8.69284872,8.368083949,8.373398583,8.409111738,8.028345116
8.368456932,8.848617562,8.701474238,9.029371157,7.770067082,8.900660408,8.09674022,8.645334884,8.962657274,7.576164405,8.423989591,8.150523327,8.312205897,8.429754748,8.544650686,7.646383583,8.381999466,8.150879412,7.385097983,9.103983288,9.025735368,8.309392275,8.383784462,8.614312291,8.047022884
7.496461588,8.05864243,8.140731565,8.451807643,7.655961079,8.650208198,7.18780793,7.77192627,8.424776015,7.358501895,7.838743669,7.315719642,7.93835119,7.843389296,8.382681923,7.023790757,8.025799756,7.386157067,6.861860918,8.400601169,8.145143517,8.042076513,7.724892856,7.780766801,7.237137506
7.915988913,8.055362799,7.873105598,8.44264509,7.315872816,8.393767383,7.140690661,7.576203068,8.265219517,7.239446931,7.737905451,7.642461682,7.698933178,7.738065771,7.991625773,7.404055924,7.550030129,7.430112635,7.615216194,8.464430083,8.158559187,7.952790967,7.641057033,7.939205674,7.150333103
7.812661461,8.119538647,8.071891926,8.555226712,7.660064671,8.720605739,7.29259165,7.810260127,8.182439807,8.093416556,7.606185977,7.473944652,7.744807979,7.855588628,7.744976829,6.91016414,7.313842416,7.443874677,7.524723113,8.65372425,8.221470883,7.876591022,7.638597227,7.838247718,7.289361195
7.916409507,8.226112919,7.965855827,8.599246792,7.920954322,8.533624193,7.237867991,7.889919181,8.388282149,7.642372268,7.642377714,7.442853915,7.671921553,7.690303984,7.959585224,7.379091353,8.016977747,7.662939138,7.098906784,8.566969231,8.296389401,8.319300024,7.704527278,7.846615458,7.558032916
7.991624986,8.44124397,8.144188416,8.635570942,7.430643062,8.293838128,7.485844837,7.856762541,8.679344382,7.561660769,8.006963881,7.581549731,7.858395462,8.114203905,8.393989428,7.392230888,8.139985068,7.841293632,7.311886164,8.636041852,8.356815967,8.00531493,8.252974642,8.108852553,7.657050581
8.444451399,8.838281181,8.250820724,9.03798426,8.178857038,9.010994825,8.041139296,8.739219181,9.02034933,7.977985283,8.539829879,8.220550239,8.352519786,8.586094466,8.713645911,7.899628788,8.72972059,8.332026473,7.826614139,9.202735327,8.930301681,8.398620782,8.702910413,8.510708819,8.057576761
8.544316563,8.916823238,8.652601871,9.169255864,8.06431821,8.745484854,8.192549488,8.875759905,8.984160967,8.164735547,8.773668612,8.310712435,8.388222507,8.79939066,8.716096959,8.115519014,8.988287892,8.506558395,7.948797304,8.879833128,9.081189087,8.50773359,8.547649152,8.324947684,8.653030446
7.654668584,8.13206351,8.030331087,8.569570345,7.546483945,8.265890301,7.217098515,7.708122217,8.040931467,7.557179177,7.906413464,7.434046689,7.698047913,7.818969145,8.365918455,7.099339361,8.289673412,7.635814738,7.502107644,8.263358117,8.215588685,8.115408801,7.773074151,7.783920475,6.999673348
7.779234329,8.20253797,7.882245121,8.619131861,7.450430598,8.352754887,7.246362248,7.779195965,8.290827063,7.266329703,7.755158397,7.294985439,7.846724238,7.913554981,7.887727696,6.923813158,8.362105406,7.567582303,7.189706677,8.405620788,8.30733988,8.001145624,7.541418317,7.895881664,7.017845029
7.773596047,8.199458335,8.004522453,8.594711275,7.514367883,8.483584828,7.288937198,7.733849181,8.306113216,7.346751903,7.910223707,7.384396738,7.697690335,7.869168853,8.197254662,6.07212245,8.365369801,7.530552351,7.364547014,8.554572761,8.305580275,7.841829795,7.858529886,7.873096713,7.183000964
7.911253,8.104202812,8.069593008,8.406614995,7.29796212,8.36571667,7.801628024,8.023541599,8.312883467,7.595010151,8.078809152,7.44075238,7.787090144,8.013961928,8.151862682,7.951458722,8.047381544,7.56956752,7.312931456,8.542600614,8.621520774,7.810935442,7.823069955,7.863102595,7.22469325
8.367904304,8.758106993,8.222636571,8.845232887,7.909355477,8.525882117,8.310543593,8.301980607,8.786673428,8.011438063,8.336207584,8.408141457,8.088603254,8.293515446,8.239757776,8.124871331,8.534246946,8.325870814,7.903411566,8.986810481,8.723507116,8.585198909,7.970344733,8.035207444,7.829060086
8.489906427,8.749876178,8.628767351,9.174909611,8.009197767,8.973466256,8.238551729,8.717355109,9.097756054,8.096241285,8.479468369,8.653770496,8.46803586,8.549024268,8.628081177,8.032403451,8.897094307,8.336705562,7.827013033,8.978564247,8.904672967,8.35605566,8.166658233,8.379575353,7.93103164
8.264299923,8.613422109,8.457993945,9.041953337,8.409670095,8.692184714,8.196110936,8.686625962,8.76110173,8.079729036,8.423223223,8.600316897,8.579682427,8.420887534,8.615510482,7.773398122,8.386248925,8.252744753,8.061875855,9.081928948,8.738190505,8.179375049,7.988442666,8.539141599,7.641684453
7.733935273,8.041065325,8.030649717,8.456218372,7.833633781,8.713670304,7.259857968,7.697079585,8.322786007,7.194530728,7.795455918,7.243211472,7.304704227,7.780602401,7.850741981,7.246635329,7.590111108,7.282538512,7.190137618,8.400948394,7.978621262,7.749861113,7.654605777,7.657393058,6.840215896
7.358419004,8.07100808,8.119515829,8.337705891,7.572361999,8.397269181,7.206981708,7.768385939,8.221876073,7.153208169,7.746421255,7.154067247,7.640164617,7.717472284,8.068655511,6.803419879,8.162829859,7.312731632,7.040611444,8.110786503,8.032018215,7.937375143,7.644839693,7.537446685,7.283089148
7.498357425,7.953988335,8.138484859,8.444056821,7.617302245,8.365877976,7.359410059,7.778491287,8.312620923,6.761553536,7.898615511,6.802783577,7.806437603,7.836813977,8.074193336,6.695887206,7.52131798,7.422150516,6.912411091,8.358261179,8.159952674,8.078067882,7.710296063,7.732339995,7.02270096
7.654991373,7.921313488,8.090943087,8.683732777,7.769422652,8.622487801,7.009465282,7.759824392,8.386227799,7.169572419,8.017216999,7.650746076,7.599503982,7.679582426,7.876735705,6.887788023,8.172785553,7.520599871,7.379944019,8.45594447,7.95509274,8.040205228,7.601774085,7.945882559,7.644893246
7.837777657,8.075495712,8.247214624,8.694588747,7.561514345,8.659456431,7.408834928,7.756937849,8.33092231,7.345881195,7.797010129,7.669806902,7.847890493,7.511890405,8.313312171,6.726190579,8.360508192,7.396972326,7.351286588,8.482465039,8.10260236,8.085794701,7.762754122,7.951002398,7.417420229
8.229629634,8.676159187,8.516735658,8.94595175,7.784165894,9.062830168,8.267768157,8.475568328,8.91409101,7.537766106,8.313536299,8.254786881,8.212646417,8.332361117,8.654798201,7.522747849,8.62576056,8.092249064,7.572760154,8.887248052,8.774443186,8.482524104,8.225289547,8.320833053,7.758023723
